1727136086791,BTCUSDT,ask,65000,618.054
1727136094215,BTCUSDT,ask,65000,618.074
1727136154413,BTCUSDT,ask,65000,618.105
1727136203239,BTCUSDT,ask,65000,618.11
1727136268403,BTCUSDT,ask,65000,618.282
1727136347204,BTCUSDT,ask,65000,618.277
1727136502184,BTCUSDT,ask,65000,618.275
1727136577312,BTCUSDT,ask,65000,618.269
1727136609397,BTCUSDT,ask,65000,618.098
1727136616806,BTCUSDT,ask,65000,618.067
1727136626796,BTCUSDT,ask,65000,618.09
1727136632865,BTCUSDT,ask,65000,618.05
1727136679087,BTCUSDT,ask,65000,618.048
1727136704804,BTCUSDT,ask,65000,618.049
1727136744884,BTCUSDT,ask,65000,617.878
1727136782263,BTCUSDT,ask,65000,617.838
1727136921650,BTCUSDT,ask,65000,617.438
1727136947944,BTCUSDT,ask,65000,617.669
1727136982621,BTCUSDT,ask,65000,618.438
1727137038068,BTCUSDT,ask,65000,618.183
1727137071107,BTCUSDT,bid,47000,840.64
1727137119705,BTCUSDT,ask,65000,617.868
1727137182680,BTCUSDT,ask,65000,617.861
1727137207094,BTCUSDT,ask,65000,616.861
1727137262454,BTCUSDT,ask,65000,616.714
1727137309598,BTCUSDT,ask,65000,616.706
1727137310923,BTCUSDT,ask,65000,616.726
1727137362072,BTCUSDT,ask,65000,616.656
1727137370827,BTCUSDT,ask,65000,616.61
1727137403961,BTCUSDT,ask,65000,616.617
1727137463505,BTCUSDT,ask,65000,616.594
1727137466040,BTCUSDT,ask,65000,616.592
1727137479154,BTCUSDT,ask,65000,616.585
1727137493766,BTCUSDT,ask,65000,616.579
1727137508826,BTCUSDT,ask,65000,616.575
1727137534700,BTCUSDT,ask,65000,616.525
1727137540204,BTCUSDT,ask,65000,616.92
1727137554678,BTCUSDT,ask,65000,616.9
1727137675835,BTCUSDT,ask,65000,616.87
1727137689104,BTCUSDT,ask,65000,616.916
1727137700327,BTCUSDT,ask,65000,617.204
1727137863159,BTCUSDT,ask,65000,617.267
1727137910017,BTCUSDT,ask,65000,617.253
1727137916317,BTCUSDT,ask,65000,617.19
1727138016876,BTCUSDT,ask,65000,617.59
1727138124510,BTCUSDT,ask,65000,617.824
1727138148025,BTCUSDT,ask,65000,617.846
1727138369700,BTCUSDT,ask,65000,617.826
1727138393463,BTCUSDT,ask,65000,617.824
1727138454134,BTCUSDT,ask,65000,617.181
1727138502028,BTCUSDT,bid,47000,840.646
1727136010089,BTCUSD_PERP,ask,64000,507.14
